ID,CODAUTO,CPRO,NOMBRE
1f50590b-fe24-42c3-b6b4-0ce9d3fd9a89,09,08,Sant Pere Sallavinera
c3c8e6d2-fab3-4fca-8e6c-b116a3ec5e00,09,08,Sant Pol de Mar
4cb3763a-ca0a-406f-bfe7-6ce7f5150b31,09,08,Sant Quintí de Mediona
3f9ecf40-f4ba-4a6d-951f-4cf67b8343dd,09,08,Sant Quirze de Besora
856da982-3298-4d4c-93be-9e322f699d1d,09,08,Sant Quirze del Vallès
4a752a24-a93e-4b8c-9795-873fc2450a5b,09,08,Sant Quirze Safaja
e83d9646-505c-41d8-89d2-eefb76a545c9,09,08,Sant Sadurní d'Anoia
5510b631-d8aa-4c58-bb64-b90030e44f77,09,08,Sant Sadurní d'Osormort
0a279a3c-3b2c-4112-86ac-08fd7002d7c2,09,08,Sant Salvador de Guardiola
5ff3f7b2-58a0-448d-bf2f-c0cd092b7b3e,09,08,Sant Vicenç de Castellet
7d1c1099-526b-42cf-9bad-9e0baa7ef26c,09,08,Sant Vicenç de Montalt
9986a63a-a4e1-4d79-8d95-5e0d8f2b155b,09,08,Sant Vicenç de Torelló
6f4a5623-f00b-45c9-84c4-8a5157c1b97e,09,08,Sant Vicenç dels Horts
282a0b47-d564-498c-985c-1d3e3729622d,09,08,Santa Cecília de Voltregà
01e47d3d-ff1b-494a-95ed-1b04a7638ea2,09,08,Santa Coloma de Cervelló
61830489-f892-4dd5-9d2c-8fa1611cbf4f,09,08,Santa Coloma de Gramenet
ccde4db5-89e8-40a7-9e30-0606970ecaaa,09,08,Santa Eugènia de Berga
2b926767-ebbe-482b-9dc1-ab2a0035584c,09,08,Santa Eulàlia de Riuprimer
80a52ed3-f81b-4516-976d-4e52f155bdac,09,08,Santa Eulàlia de Ronçana
4c72def8-5cb5-457f-8eb7-4c1e65d164f0,09,08,Santa Fe del Penedès
c70beb02-bc3a-42cc-9a28-8a20e8968eb2,09,08,Santa Margarida de Montbui
579e05e5-22d3-43e8-8713-705cf05ada52,09,08,Santa Margarida i els Monjos
df45cc29-e460-4ac6-a858-5b79a597fa3d,09,08,Santa Maria de Besora
86272bdc-c0cd-4d18-b1c9-8a6c5a541762,09,08,Santa Maria de Martorelles
f1b49e67-9983-4a54-af97-1f1d131d9134,09,08,Santa Maria de Merlès
cb7e3cbc-dc1a-4b33-af0f-08d67353807c,09,08,Santa Maria de Miralles
646c672a-de58-4d20-a145-b414ade5810e,09,08,Santa Maria de Palautordera
5fe7f2e0-d63e-4ebb-bf7e-49e6d5a99235,09,08,Santa Maria d'Oló
df5d9206-1de4-4637-9b6f-27a323f3c49f,09,08,Santa Perpètua de Mogoda
a917a524-bd81-4c1b-81c1-890f65459043,09,08,Santa Susanna
4b9920b4-d541-4805-886e-10bd178e6c17,09,08,Santpedor
79439390-4fc1-43f4-9c95-33e4ae9d6126,09,08,Sentmenat
94d28651-f978-439e-a535-83cf48b46ec1,09,08,Seva
c3cacce7-c873-4f30-ac1b-5d9070e964b1,09,08,Sitges
5266850f-fae3-43b6-9c90-00deb9f10f77,09,08,Sobremunt
1d7ec15d-223f-400b-99ec-7f940bb120b6,09,08,Sora
ff1da266-51c0-4c57-af68-be7542bee83d,09,08,Subirats
f9a282e0-b931-4edb-9c90-c22e6011a5a1,09,08,Súria
bc658c79-c6be-41d3-9aa5-2b426fc6f2b2,09,08,Tagamanent
91ac0e98-abec-4fd2-8a2b-a9732e81277b,09,08,Talamanca
059b3ffa-a28b-4943-aa7a-2dc1a2c5ca84,09,08,Taradell
da3fbfc1-6b1f-4a7c-bae8-1e50179ccf48,09,08,Tavèrnoles
8bdf66d8-aa6f-4cd0-808d-a2c7eca68b7d,09,08,Tavertet
14dcbb10-c831-45a3-aae1-56477449e482,09,08,Teià
59cf7c09-896d-470d-8721-78a6db497899,09,08,Terrassa
582ea33d-3708-4060-a49a-c964522fdcfe,09,08,Tiana
9674270e-c242-4b4e-96e4-8e7d0987f05c,09,08,Tona
9b434cad-0919-4cdb-ac14-3e435096cb81,09,08,Tordera
a452845b-73cb-4896-94ea-f1afceb2f105,09,08,Torelló
50b6dbbb-1fdd-4003-a2dd-42cba6909af2,09,08,"Torre de Claramunt, La"
a1df4258-249e-45ec-8e47-9cc60ffc1e7b,09,08,Torrelavit
f353e350-8ec0-4404-8532-b5ed1f4b6464,09,08,Torrelles de Foix
63f33ca3-a5d1-495d-81c0-b5d4a3508efb,09,08,Torrelles de Llobregat
73658b8b-b90f-4fb1-b735-99ef40aa62cd,09,08,Ullastrell
ee420aaf-78d2-4ed3-aac1-ced2aeb34385,09,08,Vacarisses
fc1fcb6f-46d1-4edf-a890-491128e87510,09,08,Vallbona d'Anoia
28417e4c-9335-4bbf-b7d2-8677ee1a011d,09,08,Vallcebre
a95ded0b-2f54-478d-a206-f89aa33f4e9d,09,08,Vallgorguina
646334af-4d20-4086-ad3b-6cc910644e7d,09,08,Vallirana
b0d4426c-64b3-4519-82f0-26c799feaf1c,09,08,Vallromanes
6eb446ed-1278-413d-9848-fe89799a007b,09,08,Veciana
0949f605-cc3a-4d1b-8bc2-e0fe88cf3322,09,08,Vic
5a05df1d-acb5-4c1b-beae-fa3df57d3add,09,08,Vilada
367b4b22-7468-40f9-98a2-d33a3708b7e4,09,08,Viladecans
470c24a4-10b7-4256-9fc9-1e4b9b63a65a,09,08,Viladecavalls
8ad5158e-9dda-410b-939a-4cccbb588619,09,08,Vilafranca del Penedès
68d70531-65f7-42bd-8283-d07373e13649,09,08,Vilalba Sasserra
db9a4e7e-7a1d-4df4-bedc-2fd36720ffcb,09,08,Vilanova de Sau
36666886-363a-47a1-bdcb-b1830e618c7e,09,08,Vilanova del Camí
b90cadcb-28b9-4303-93d7-4034776fbd7b,09,08,Vilanova del Vallès
96be4fff-acee-4ebc-a5b9-a4a2a5bfb6e8,09,08,Vilanova i la Geltrú
3674fb92-afde-4717-9db1-3af111f80c81,09,08,Vilassar de Dalt
b9d09899-c4b1-4dd3-8acf-ebc2516b4573,09,08,Vilassar de Mar
925e1cb0-c549-417a-89d4-80435159faab,09,08,Vilobí del Penedès
9c38fce4-d851-4dda-9bd6-a38054544b94,09,08,Viver i Serrateix
2da7f308-06bf-4cfe-b94f-8f93e6190baf,07,09,Abajas
18d1208b-43f4-4278-bcf8-12d70d41e4eb,07,09,Adrada de Haza
7c98e19e-7db0-44f7-b8dd-5473742b9cb7,07,09,Aguas Cándidas
b1a96e57-eba1-4d28-ab75-633ed9a6f651,07,09,Aguilar de Bureba
d51c9140-c46b-4a60-8111-6990c59b9a18,07,09,Albillos
6cb206f2-b93d-4256-bfd6-e68ef75104ab,07,09,Alcocero de Mola
9f8b1043-6cbd-4773-a76d-5602a774d04a,07,09,Alfoz de Bricia
cb2b86d6-086a-4047-97e9-49811390a295,07,09,Alfoz de Quintanadueñas
e592fff3-1568-47e6-9632-2dd7ef171a2f,07,09,Alfoz de Santa Gadea
60161a03-c429-489b-b706-c4e9a1b17caa,07,09,Altable
2095321c-5bb6-4460-8979-d8c2aab53641,07,09,"Altos, Los"
4dca7a48-a870-4dba-8764-1afb2db8d440,07,09,Ameyugo
3ffabc65-a663-4c9b-9daa-c00c6570bd51,07,09,Anguix
a79a749e-968b-43c4-832c-de5dc6f80b35,07,09,Aranda de Duero
32fcc8ff-0fe4-4117-9842-aa4ec25aa2f6,07,09,Arandilla
2bf3a278-7388-4656-8b11-fcd5cacd5178,07,09,Arauzo de Miel
240bcf4d-ca87-4c9f-92f3-9ba3e0df4c20,07,09,Arauzo de Salce
667fae6f-5a69-49dd-91b2-8112f32cd01a,07,09,Arauzo de Torre
99481190-8c4e-4b7f-bbb8-777720535028,07,09,Arcos
c645802c-bdad-4f9f-a67b-cfb297aff843,07,09,Arenillas de Riopisuerga
26fd4566-8caa-4019-98c9-eac3645c3e44,07,09,Arija
3d682d1b-296d-4f28-9c04-6cfd62770d86,07,09,Arlanzón
be585145-8c65-4f18-b1cc-1f4af3e079ed,07,09,Arraya de Oca
2c06914b-426f-4434-ac8f-d3bc01da00c0,07,09,Atapuerca
1a5be96c-9b50-40cd-957a-77bf133b36a9,07,09,"Ausines, Los"
7281ebd7-1439-4adf-995e-7c7628ff79b6,07,09,Avellanosa de Muñó
b9040a11-b621-4a1a-9bc6-596a9af04bbf,07,09,Bahabón de Esgueva
3e3b6deb-d544-45b0-91d4-7e47455923d4,07,09,"Balbases, Los"
5bfa7ade-6f58-48d9-8342-5502a0b2e8da,07,09,Baños de Valdearados
5b6b6c1b-7ee7-49ac-b605-a2ca50968095,07,09,Bañuelos de Bureba
b352a39e-a8ab-4e1e-99f4-b69a61e7da62,07,09,Barbadillo de Herreros
c2aca2fe-43cc-4c64-9d99-a77c77c5d85b,07,09,Barbadillo del Mercado
77798094-5a4c-4c09-b782-adf6c1dbe145,07,09,Barbadillo del Pez
5348f355-c3fa-475e-b68f-4983039e438a,07,09,Barrio de Muñó
e3e4772f-a4a9-4442-8305-d036246e1c29,07,09,"Barrios de Bureba, Los"
d12e71ec-db72-42c1-a5e3-6bf327e7cde3,07,09,Barrios de Colina
c51607bd-3a94-4f3e-993b-c196ed49c17e,07,09,Basconcillos del Tozo
8400aadf-7412-4ab0-8e75-ec710fcca494,07,09,Bascuñana
5cda84df-c5fd-487b-861e-fb2a324940f5,07,09,Belbimbre
45ae2490-af30-499d-9e1f-226da937d1a5,07,09,Belorado
157c10e7-a301-4819-8893-5e67e0c88292,07,09,Berberana
c920f5db-83da-48cf-8b79-3b41edbaffde,07,09,Berlangas de Roa
57420e05-7cde-4253-b7a2-c19f2ea484e2,07,09,Berzosa de Bureba
aba85fa9-6276-49a6-9a7d-f4f5467bf370,07,09,Bozoó
aa2ff562-4f3d-4b51-b42f-e5af41bbd4fc,07,09,Brazacorta
65704004-16b6-4b1a-8d7a-85925746e51b,07,09,Briviesca
46b45def-3640-4d28-a0cd-bcdfdbed2474,07,09,Bugedo
e3eddefa-0a4d-4aba-bde4-2ad268a4160a,07,09,Buniel
4485b99d-9166-4fee-bf4b-994a5d861cdc,07,09,Burgos
af997131-d3fc-4206-8c87-54da6f1be4a1,07,09,Busto de Bureba
bdb05517-6cbe-4145-b759-08b0b2385b4a,07,09,Cabañes de Esgueva
c7006ef2-c992-4804-be04-9aaa2bbe984c,07,09,Cabezón de la Sierra
2d224327-7eb1-4c17-bae4-4b145ea12950,07,09,Caleruega
c7ee8338-b6c2-4b2b-8cc5-6d52f8118568,07,09,Campillo de Aranda
35ec6d82-a21f-4e6b-aaab-a26a527528e9,07,09,Campolara
c307e883-6ec7-4ec4-bebb-f16c46e923b5,07,09,Canicosa de la Sierra
fbad2da3-58cd-4841-9506-726d9d434aa3,07,09,Cantabrana
c71c2da1-d46b-44b8-9435-4417f4920a40,07,09,Carazo
e65fb363-66dc-4b9e-9078-46ec19285920,07,09,Carcedo de Bureba
876d7875-2a81-430e-a15f-b9e5ea4b130a,07,09,Carcedo de Burgos
1e406713-a6aa-460f-aa29-4ecedf5f7cc8,07,09,Cardeñadijo
e3ab19ab-f788-43f8-8824-182b0e95cf18,07,09,Cardeñajimeno
221ab450-d299-45de-a6f4-7a611fab7014,07,09,Cardeñuela Riopico
50eb3c0b-a6eb-476f-b547-da9e45811110,07,09,Carrias
20ebd576-4bb3-489d-b544-8858d4ba95a6,07,09,Cascajares de Bureba
f42acdab-b6b7-45ee-97d4-48fd63ccd2e7,07,09,Cascajares de la Sierra
5b0d87a6-d2fc-4e2b-b261-71029bd11a55,07,09,Castellanos de Castro
79775bd1-e326-4525-8fde-d86419c0cb8c,07,09,Castil de Peones
06867bfd-ec05-4cbd-9f2b-06fd4533b14b,07,09,Castildelgado
6143a385-0e31-4002-b807-6a8f9554944b,07,09,Castrillo de la Reina
2913a51f-f44b-4a6e-8e57-8f923e1f074a,07,09,Castrillo de la Vega
ad2c676c-0b01-43f6-bf27-5862a6aa1103,07,09,Castrillo de Riopisuerga
275196e1-f58e-437f-8412-054557ca59f5,07,09,Castrillo del Val
0e7c4cfe-b7cf-4ea6-8422-41c810f2b0ed,07,09,Castrillo Mota de Judíos
71ca380e-2633-485a-a2dd-c666853274e5,07,09,Castrojeriz
9ef796a1-c7ce-4f16-9663-133ec6960eee,07,09,Cavia
64516343-3150-4b91-af18-eee98340479c,07,09,Cayuela
04a93283-772a-476c-b665-57608fb33797,07,09,Cebrecos
ba683af3-2f20-4077-8bb8-6bcbd024f351,07,09,Celada del Camino
56135c16-782f-4715-8bcf-19c2c4820798,07,09,Cerezo de Río Tirón
733f50ea-b04f-4fb5-ab92-4b875d43e474,07,09,Cerratón de Juarros
74b89715-fcc5-4e4d-83dd-f3aea8d8b2b0,07,09,Ciadoncha
8996015f-58e0-45b2-adee-0f8d6b3c340d,07,09,Cillaperlata
c5ddbeb2-1845-4354-8cb5-dbedc3cd08f3,07,09,Cilleruelo de Abajo
ecbb5b57-4e71-4135-90d0-22fb3e3bac27,07,09,Cilleruelo de Arriba
7538de23-d53f-45ac-b5a0-47c70c9ec933,07,09,Ciruelos de Cervera
f8c30ce2-34f2-46ed-a6e7-4e1a7d517c55,07,09,Cogollos
157b1b7d-152e-4c65-920b-fad76c057d02,07,09,Condado de Treviño
3d0a5920-7894-400f-966d-249fb3afcd3f,07,09,Contreras
6d5bcc45-c0b5-4227-9a30-2b71282e2b57,07,09,Coruña del Conde
800c4316-8984-4d1a-b5b2-ac5e263c2526,07,09,Covarrubias
cb5bc90a-9d24-4893-8a82-5a351b122c7a,07,09,Cubillo del Campo
c4cb062c-252d-4fe9-8514-81201d89ab31,07,09,Cubo de Bureba
2d53a191-869d-4870-9156-f0a15c468940,07,09,"Cueva de Roa, La"
fcaa2474-78c3-4708-bc39-f078baa18937,07,09,Cuevas de San Clemente
da3d47bb-9e82-4bb3-94b2-61f0ba30a296,07,09,Encío
5ac1ee21-194d-4e55-ad05-7b03cce75dcf,07,09,Espinosa de Cervera
200e7e24-cbbe-4e37-bb3b-336cfbf6e31a,07,09,Espinosa de los Monteros
44ef63de-ce93-4a18-b089-2cc3886e3c27,07,09,Espinosa del Camino
00ac3063-cd62-4818-9187-3e91f7527b2c,07,09,Estépar
e64b34f6-56b4-44fe-927e-b5d79d9fa2b5,07,09,Fontioso
b40aa03a-e61b-469f-8e16-065fcdfa3d9a,07,09,Frandovínez
ef284d47-0fdd-4b40-b158-2cb162ce2686,07,09,Fresneda de la Sierra Tirón
946ffdea-7cf7-4966-a983-f7418cb81c0c,07,09,Fresneña
f002f49d-daa3-41ce-8dbf-adf25e77093e,07,09,Fresnillo de las Dueñas
7ac494ba-bd5a-4887-bf35-f531ecfdbd0a,07,09,Fresno de Río Tirón
27826f0f-0302-4009-bc4d-7fa86bc86794,07,09,Fresno de Rodilla
af803e7a-8b49-45eb-bcb0-6376d60b4757,07,09,Frías
13f253b8-7741-48b8-804c-2cc812d5397c,07,09,Fuentebureba
0dfc5d2d-209c-4f58-b71a-f987c535570d,07,09,Fuentecén
d6ad1116-0a2a-4c1d-abac-5bf9c7aa8fa5,07,09,Fuentelcésped
fac39144-46ee-4a20-bfc7-e32d8853155c,07,09,Fuentelisendo
69e85145-3f1c-465c-bb87-1878b59cd4d0,07,09,Fuentemolinos
a91ac28b-74f0-42e7-96d0-92242f414236,07,09,Fuentenebro
677a8ba3-5c53-4309-bba9-3c0b0a11d057,07,09,Fuentespina
bbd3ab90-5d41-4a5a-9e28-8b5fed285588,07,09,Galbarros
a0162fe6-9491-45d7-b0be-b7ff6c8ac283,07,09,"Gallega, La"
ce086ea8-8589-4a69-9cdb-0b2ed5270032,07,09,Grijalba
a32a36ca-2ad8-42df-9677-0adcc8c0fb0e,07,09,Grisaleña
7673b80a-b68e-43c9-9897-3f9a65814f6e,07,09,Gumiel de Izán
51d81932-7632-4579-9837-9ef622cb74ca,07,09,Gumiel de Mercado
ff725736-532e-456a-845c-5a5b40a038bd,07,09,Hacinas
870a208f-725c-4054-8f5b-4fdbd3e1c123,07,09,Haza
185d1010-1d4f-4e9b-97e6-d944072502f7,07,09,Hontanas
b2a17f1a-9b1f-4619-b1ed-c121d93ade98,07,09,Hontangas
6d9a5ad3-4ad9-4ef7-97e0-5c617802276f,07,09,Hontoria de la Cantera
569bd6eb-ebd0-417f-8e34-61b9595d5594,07,09,Hontoria de Valdearados
1af3bb08-cc2a-41f9-baa4-1d748ea37c87,07,09,Hontoria del Pinar
79365424-9105-4e9c-80d1-f09988ddec2a,07,09,"Hormazas, Las"
5c29e8ef-42e7-4665-b0b7-7c013266af2c,07,09,Hornillos del Camino
7d17271d-19ce-4669-bf10-1a0d268fb6c7,07,09,"Horra, La"
15dc6216-1e1f-4c2c-97c0-096c75084443,07,09,Hortigüela
6305b688-ecbd-428d-978c-cb59e4112d2a,07,09,Hoyales de Roa
887f4365-763e-4e59-a268-6d7af14984af,07,09,Huérmeces
f913fa1f-bebe-4958-9e16-2fa22cc6d098,07,09,Huerta de Arriba
ab14392f-84ed-4a47-bc37-bda12a0f192d,07,09,Huerta de Rey
30cf23d3-270c-4e46-9b7d-5ad4278df689,07,09,Humada
972b3777-1ae9-4753-b52f-c8e9ac66468d,07,09,Hurones
33ed9b5e-b1eb-4eb3-967a-51ee438b5965,07,09,Ibeas de Juarros
0a60ef73-f3a4-41c9-a7c5-461cb20b9e17,07,09,Ibrillos
f69657f9-12c4-402d-a25a-51edc23e7462,07,09,Iglesiarrubia
9dcc600f-5943-4b1e-9940-0ec3c513c227,07,09,Iglesias
52e4af95-0ff7-4449-9326-f2703ca0a40c,07,09,Isar
8aca80eb-7d2b-431f-a8a8-da1cfd256da4,07,09,Itero del Castillo
f49c8d63-fe2e-4232-abdc-f8a617b2dbc1,07,09,Jaramillo de la Fuente
937e724b-2e8f-4099-bd41-567ee4e8ba9a,07,09,Jaramillo Quemado
13124c5d-67b0-472a-a8e6-47aa4c628641,07,09,Junta de Traslaloma
99e66a24-5bd5-46cb-bc05-eb2bb0489c75,07,09,Junta de Villalba de Losa
0d843707-c4da-47f7-992d-61b0be5af1d6,07,09,Jurisdicción de Lara
574b31a2-39b1-4d7a-945a-9443ca40387b,07,09,Jurisdicción de San Zadornil
40f31d2a-be22-4f2c-9751-174fb76bb7df,07,09,Lerma
f5d112f7-21db-42e7-88e5-c8fc5eecccd7,07,09,Llano de Bureba
23c52516-0c00-486b-9394-3ee79a0afe93,07,09,Madrigal del Monte
49fe6af0-61ff-4ee9-8ce0-ece8debcc88d,07,09,Madrigalejo del Monte
afd7bf2a-a818-4f70-be38-cf5b0df093ab,07,09,Mahamud
86f8dc44-2377-461a-94ad-f8365f018b5b,07,09,Mambrilla de Castrejón
c8c0b8f4-8da9-4426-9e4b-6b35f4d3b907,07,09,Mambrillas de Lara
3456100c-e391-471e-b015-dd08145a18f1,07,09,Mamolar
9d9337bf-cbf9-4ac0-8ebb-36b00e695327,07,09,Manciles
c9b1b875-4ef0-4515-8243-04263e901ade,07,09,Mazuela
993ccfbe-94e7-47ee-95b4-252e59346590,07,09,Mecerreyes
0ad5d177-169a-4f4d-b6ab-7c0947dc44ad,07,09,Medina de Pomar
92c17b2f-b688-466c-a990-c1fe0546d487,07,09,Melgar de Fernamental
01b1342f-05a2-46d4-a269-c5eb8944fafd,07,09,Merindad de Cuesta-Urria
da6803b0-0dc0-42f9-a13d-7e177273fc9d,07,09,Merindad de Montija
2acbdf84-0e6b-4d04-92eb-c57a0346efdc,07,09,Merindad de Río Ubierna
8635536e-07e5-4711-bd16-84c36b9858ff,07,09,Merindad de Sotoscueva
eeb6c7e4-f828-4f8d-ad7a-2a015d4cbcd4,07,09,Merindad de Valdeporres
420c03d6-dad9-4ec3-9df9-46b7780801ba,07,09,Merindad de Valdivielso
534b376d-f75a-4f76-91c7-c29a835adbe7,07,09,Milagros
abea180e-1e8d-440b-88a3-107ae3e310f8,07,09,Miranda de Ebro
e0cf98c2-6420-4d1f-a851-89dee28d36fc,07,09,Miraveche
7db7e923-5d08-4b77-87ca-a5e0430cb05c,07,09,Modúbar de la Emparedada
4601c2c1-01dd-4ea0-b1ea-b93c534a68fe,07,09,Monasterio de la Sierra
80301d09-9694-41b9-b1e8-4812188cfeb4,07,09,Monasterio de Rodilla
6ece8bc5-cacb-4509-a046-84ba84b80ab1,07,09,Moncalvillo
011b8ff5-c4f3-44f7-b0ff-2a2b8140f59f,07,09,Monterrubio de la Demanda
384396dd-5613-4372-b4e4-ab3f36ad33ea,07,09,Montorio
e85f5d5e-289f-49af-ad96-642dbb338033,07,09,Moradillo de Roa
dce2f19d-8ced-432f-8bde-3de70b1a2ac2,07,09,Nava de Roa
a87b4d89-edff-482a-a347-fcfed3a2a11a,07,09,Navas de Bureba
c3a5c991-399d-48b1-887f-3b3ae4fac31d,07,09,Nebreda
a2304469-5cc6-49e8-a1ce-2bc27a3b4b26,07,09,Neila
4106da21-77ae-4032-b34f-9ed034553d4f,07,09,Olmedillo de Roa
162a4ff2-02da-4eb3-8ae4-1446d2bf2747,07,09,Olmillos de Muñó
f3bddcaa-a779-4a05-ac27-ee117143c10f,07,09,Oña
a7759c14-8e76-437a-82c3-39310af1e3af,07,09,Oquillas
1cce559e-c2d0-475a-8bea-af83772a8a2c,07,09,Orbaneja Riopico
9202cea8-0cf1-4823-9d75-7a79d0423199,07,09,Padilla de Abajo
cc946ec3-f5f5-4f5c-bb0a-6b803e2eb393,07,09,Padilla de Arriba
b22af494-7d59-4b70-9db2-ec4583ff9188,07,09,Padrones de Bureba
ea9f4faa-f070-4afa-9e5a-1af761fb3c91,07,09,Palacios de la Sierra
7185ad45-c747-4c8a-9eea-7c8302eaa1cf,07,09,Palacios de Riopisuerga
f9c53794-62e5-4b59-85c6-2412767c1333,07,09,Palazuelos de la Sierra
818b95f4-a9f4-4186-881c-349b9c06431b,07,09,Palazuelos de Muñó
fe3aed5d-f042-4427-9d17-56f732f2328f,07,09,Pampliega
efd33269-9f11-426f-9347-aeed0f1cd942,07,09,Pancorbo
5ae78954-d4cc-4242-97ee-9aa6ad0e73b1,07,09,Pardilla
43d30586-1301-4f91-bb19-1b5e69a8d136,07,09,Partido de la Sierra en Tobalina
e3238ede-7e63-4cc1-a6ca-e04c2d857296,07,09,Pedrosa de Duero
fb14de7e-e625-4f10-8d15-f5201486cfb9,07,09,Pedrosa de Río Úrbel
6417e775-d86f-437e-8b8a-4fafa07e5a92,07,09,Pedrosa del Páramo
92bcfbc2-2f19-4874-adc7-b0f2ca9e85e0,07,09,Pedrosa del Príncipe
62715f6b-c725-4b59-b29f-b6e31f6f208a,07,09,Peñaranda de Duero
ad8d6713-b701-44f9-8d39-33ef205bf094,07,09,Peral de Arlanza
7a0eb760-e86b-4649-a9f8-5660a70964f7,07,09,Piérnigas
489b75ba-a5ff-4736-8739-477a1a9dfbd3,07,09,Pineda de la Sierra
56267037-b97f-4dd3-88d7-92f2a5433fb0,07,09,Pineda Trasmonte
7610fd23-c20b-4eab-8213-301c11c21ac7,07,09,Pinilla de los Barruecos
90facb0a-01e4-4d96-a2dc-bdbcc954e3cf,07,09,Pinilla de los Moros
c080ac94-c296-4d85-a1bd-d118a1775678,07,09,Pinilla Trasmonte
00ec1ffd-2ac1-40d0-95f6-37003df24d12,07,09,Poza de la Sal
5c20173b-59b9-4e76-b597-2331e13cb3e5,07,09,Prádanos de Bureba
f5d8697a-ed8f-4705-bac9-b00e9156cdc5,07,09,Pradoluengo
8229cc07-b541-4f2e-b323-a7f031039938,07,09,Presencio
9a2165d8-26a7-498b-be58-1830c929e7f7,07,09,"Puebla de Arganzón, La"
383fc2ee-45ff-4950-8feb-9eb63b79a3e2,07,09,Puentedura
6df18f74-3dd0-4937-99e6-dd6b93ba1bce,07,09,Quemada
241116bf-94b6-4db7-9f12-69af13fb9921,07,09,Quintana del Pidio
2b1632f1-9961-48c5-8562-377f7ba150d1,07,09,Quintanabureba
a62efe70-9e89-43c3-87e0-533fd860e598,07,09,Quintanaélez
d0719b1c-4c93-4908-94f8-e1cd2afecaa9,07,09,Quintanaortuño
a80e7cbf-76d9-4bc8-a91c-5510fd8c401f,07,09,Quintanapalla
91cae011-9b39-433b-bd45-4f51b9eeaa65,07,09,Quintanar de la Sierra
8ef72acd-c971-46d3-8f4c-3728258ed50b,07,09,Quintanavides
c17abedb-ce54-4273-a54d-44ff038c024d,07,09,Quintanilla de la Mata
6923b4c9-cfe9-435d-9727-87d3ca3dfc00,07,09,Quintanilla del Agua y Tordueles
e29acbb6-fd27-426a-8d8c-f32fb618c6a0,07,09,Quintanilla del Coco
dfd3859d-05ea-46db-a9c4-ffe079ac4ce5,07,09,Quintanilla San García
3eec2190-4734-4fc1-a073-bfc52b4ab043,07,09,Quintanilla Vivar
3c956d27-8555-4d5a-8fe4-7c46a8111c84,07,09,"Quintanillas, Las"
2c0f3be0-fcdc-4c76-b5c9-d6856193c17b,07,09,Rabanera del Pinar
4f197679-ebe4-49f9-847c-df641d709334,07,09,Rábanos
d101b220-d038-49c0-b996-fd4789fda2ab,07,09,Rabé de las Calzadas
5fd1922f-28c1-4ce1-a64c-ade52657fa26,07,09,Rebolledo de la Torre
80909181-28e6-44ee-8657-fa2750e08c54,07,09,Redecilla del Camino
c4366fa3-81cd-411c-aca3-af4d9ac58521,07,09,Redecilla del Campo
3ff42170-3f49-45c4-bd54-3f42cc8a70f3,07,09,Regumiel de la Sierra
78edd92b-8535-4fd8-ada6-357064872c34,07,09,Reinoso
865d0cbb-5871-430a-899d-e24c4d3748c4,07,09,Retuerta
b210b14b-9fb8-4af7-9ee9-9f928acfcb6d,07,09,Revilla del Campo
127b1b24-73e9-46cd-a94d-76fcb8dde9aa,07,09,Revilla Vallejera
94300832-91fa-42df-aeb5-66db42438067,07,09,"Revilla y Ahedo, La"
7dda9170-008d-4063-a66f-7ccb069f2c1c,07,09,Revillarruz
ce81079b-40d8-4a51-bb90-cc8921e6e6cb,07,09,Rezmondo
0ce1d46f-b181-426b-b610-9a437974f38c,07,09,Riocavado de la Sierra
f99e2e77-a33f-4cce-9c64-c9c4b0e39b9f,07,09,Roa
7414f65d-93a0-40da-be99-cabe42ae1bcd,07,09,Rojas
1a8be3f4-099a-4979-a31a-a110cde01231,07,09,Royuela de Río Franco
2082fa74-519d-4905-8232-a79d0004f1e0,07,09,Rubena
57e225a5-75e7-4486-9314-6a854dc7f7dc,07,09,Rublacedo de Abajo
f9b6ee8f-bdff-4e33-8e0e-6b2099419eb8,07,09,Rucandio
54a94050-dde5-4f01-a35d-c25b898e780f,07,09,Salas de Bureba
ab5ae840-7cec-4014-b57d-1fd4ce8e2868,07,09,Salas de los Infantes
342f497b-1f59-4a0e-98da-1e3e7969093c,07,09,Saldaña de Burgos
53e35cc4-d3cc-4202-9931-523ae8af2a10,07,09,Salinillas de Bureba
3001c91d-19c4-4c22-a24d-f0d7ee370a29,07,09,San Adrián de Juarros
45c94553-66ab-4133-92d0-08612ed8aac2,07,09,San Juan del Monte
00727e86-9e55-49d1-b7a6-e154647ef71c,07,09,San Mamés de Burgos
d6eadea7-3d21-4ada-b3b7-dae94688456e,07,09,San Martín de Rubiales
d1bf8c22-eaa5-4050-8b02-1691cddc4ca4,07,09,San Millán de Lara
aab115b7-0976-4be5-99f3-4a8cfdb8c77f,07,09,San Vicente del Valle
167aceba-def0-4020-8344-afabd8f9c710,07,09,Santa Cecilia
92d797f5-db27-4b3c-8ed0-f3c70d3cf7b9,07,09,Santa Cruz de la Salceda
4297e3a7-f1e6-48b3-a771-6f503044fe3a,07,09,Santa Cruz del Valle Urbión
79ea075d-3b9c-479f-a72e-873e92a090ef,07,09,Santa Gadea del Cid
c6378af8-f06c-47e0-9446-6fe279babfa2,07,09,Santa Inés
e08abb52-a703-4992-9577-ebd66d1ba615,07,09,Santa María del Campo
